,presence_freq_y=1,presence_freq_y=-1,difference (y=1-y=-1),chi2_stat,p_value,FDR_q
CHEBI:35676,0.0,0.010058966354491848,-0.010058966354491848,0.46733957682969135,0.49421364033263226,0.9059691280103913
CHEMONTID:0004146,0.0,0.010058966354491848,-0.010058966354491848,0.46733957682969135,0.49421364033263226,0.9059691280103913
CHEMONTID:0000367,0.0,0.010058966354491848,-0.010058966354491848,0.46733957682969135,0.49421364033263226,0.9059691280103913
CHEBI:25810,0.021739130434782608,0.011099549080818592,0.010639581353964016,0.46010656257019317,0.4975741752345818,0.9059691280103913
CHEBI:36684,0.21739130434782608,0.26153312521678806,-0.044141820868961984,0.45758425723713847,0.4987551430926057,0.9059691280103913
CHEBI:46845,0.021739130434782608,0.04162330905306972,-0.01988417861828711,0.45201691136040867,0.5013787082856539,0.9059691280103913
CHEBI:35689,0.0,0.009712105445716268,-0.009712105445716268,0.45106887801555867,0.5018277978470587,0.9059691280103913
CHEMONTID:0003999,0.0,0.009712105445716268,-0.009712105445716268,0.45106887801555867,0.5018277978470587,0.9059691280103913
CHEMONTID:0001852,0.0,0.009712105445716268,-0.009712105445716268,0.45106887801555867,0.5018277978470587,0.9059691280103913
CHEMONTID:0002497,0.0,0.009712105445716268,-0.009712105445716268,0.45106887801555867,0.5018277978470587,0.9059691280103913
CHEMONTID:0000041,0.0,0.009712105445716268,-0.009712105445716268,0.45106887801555867,0.5018277978470587,0.9059691280103913
CHEMONTID:0004478,0.0,0.009712105445716268,-0.009712105445716268,0.45106887801555867,0.5018277978470587,0.9059691280103913
CHEBI:73478,0.0,0.009712105445716268,-0.009712105445716268,0.45106887801555867,0.5018277978470587,0.9059691280103913
CHEMONTID:0000331,0.0,0.009712105445716268,-0.009712105445716268,0.45106887801555867,0.5018277978470587,0.9059691280103913
CHEBI:74223,0.0,0.009365244536940686,-0.009365244536940686,0.4348093926396164,0.5096384394508217,0.9059691280103913
CHEBI:27338,0.0,0.009365244536940686,-0.009365244536940686,0.4348093926396164,0.5096384394508217,0.9059691280103913
CHEMONTID:0000174,0.0,0.009365244536940686,-0.009365244536940686,0.4348093926396164,0.5096384394508217,0.9059691280103913
CHEMONTID:0001098,0.0,0.009365244536940686,-0.009365244536940686,0.4348093926396164,0.5096384394508217,0.9059691280103913
CHEMONTID:0003031,0.0,0.009365244536940686,-0.009365244536940686,0.4348093926396164,0.5096384394508217,0.9059691280103913
CHEBI:17334,0.0,0.009365244536940686,-0.009365244536940686,0.4348093926396164,0.5096384394508217,0.9059691280103913
CHEMONTID:0000079,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEMONTID:0004148,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEMONTID:0004111,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEBI:48927,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEMONTID:0004712,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEBI:35363,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEMONTID:0004403,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEBI:27171,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEBI:51681,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEMONTID:0000004,0.0,0.009018383628165106,-0.009018383628165106,0.41856110911374356,0.5176558973900409,0.9059691280103913
CHEMONTID:0000245,0.021739130434782608,0.011446409989594173,0.010292720445188435,0.41807549752210926,0.5178988989357304,0.9059691280103913
CHEMONTID:0000281,0.0,0.008671522719389525,-0.008671522719389525,0.402324015865781,0.5258914725145143,0.9059691280103913
CHEBI:26979,0.0,0.008671522719389525,-0.008671522719389525,0.402324015865781,0.5258914725145143,0.9059691280103913
CHEBI:51270,0.0,0.008671522719389525,-0.008671522719389525,0.402324015865781,0.5258914725145143,0.9059691280103913
CHEBI:35259,0.0,0.008671522719389525,-0.008671522719389525,0.402324015865781,0.5258914725145143,0.9059691280103913
CHEBI:50402,0.0,0.008671522719389525,-0.008671522719389525,0.402324015865781,0.5258914725145143,0.9059691280103913
CHEMONTID:0004670,0.0,0.008671522719389525,-0.008671522719389525,0.402324015865781,0.5258914725145143,0.9059691280103913
CHEMONTID:0004297,0.0,0.008671522719389525,-0.008671522719389525,0.402324015865781,0.5258914725145143,0.9059691280103913
CHEMONTID:0000400,0.0,0.008671522719389525,-0.008671522719389525,0.402324015865781,0.5258914725145143,0.9059691280103913
CHEMONTID:0004789,0.0,0.008671522719389525,-0.008671522719389525,0.402324015865781,0.5258914725145143,0.9059691280103913
CHEMONTID:0003886,0.043478260869565216,0.06694415539368713,-0.023465894524121914,0.4012018737461937,0.5264692111553174,0.9059691280103913
CHEBI:32952,0.5434782608695652,0.49670482136663197,0.04677343950293322,0.39623524034005664,0.529039968524034,0.9059691280103913
CHEBI:33566,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEBI:36233,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEBI:37734,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEMONTID:0000183,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEBI:51721,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEBI:27162,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEBI:22693,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEBI:51454,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEMONTID:0001542,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEMONTID:0002524,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEMONTID:0001322,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEMONTID:0001144,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEBI:25901,0.0,0.008324661810613945,-0.008324661810613945,0.38609810133950406,0.5343575694244149,0.9059691280103913
CHEMONTID:0004298,0.021739130434782608,0.011793270898369753,0.009945859536412855,0.3793498507834942,0.5379513907106328,0.9059691280103913
CHEMONTID:0001030,0.08695652173913043,0.11619840443981963,-0.029241882700689198,0.37829712855295017,0.5385159961664246,0.9059691280103913
CHEBI:38700,0.0,0.007977800901838363,-0.007977800901838363,0.3698833539945939,0.5430678570650069,0.9059691280103913
CHEMONTID:0000172,0.0,0.007977800901838363,-0.007977800901838363,0.3698833539945939,0.5430678570650069,0.9059691280103913
CHEBI:25036,0.0,0.007977800901838363,-0.007977800901838363,0.3698833539945939,0.5430678570650069,0.9059691280103913
CHEBI:60977,0.0,0.007977800901838363,-0.007977800901838363,0.3698833539945939,0.5430678570650069,0.9059691280103913
CHEMONTID:0000135,0.0,0.007977800901838363,-0.007977800901838363,0.3698833539945939,0.5430678570650069,0.9059691280103913
CHEMONTID:0003928,0.0,0.007977800901838363,-0.007977800901838363,0.3698833539945939,0.5430678570650069,0.9059691280103913
CHEMONTID:0004003,0.0,0.007977800901838363,-0.007977800901838363,0.3698833539945939,0.5430678570650069,0.9059691280103913
CHEMONTID:0001984,0.0,0.007977800901838363,-0.007977800901838363,0.3698833539945939,0.5430678570650069,0.9059691280103913
CHEBI:38418,0.0,0.007977800901838363,-0.007977800901838363,0.3698833539945939,0.5430678570650069,0.9059691280103913
CHEBI:5686,0.043478260869565216,0.06555671175858481,-0.022078450889019594,0.3620697409939834,0.5473589953464383,0.9059691280103913
CHEMONTID:0004209,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEBI:55370,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEMONTID:0000292,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEBI:51723,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEBI:38261,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEBI:26069,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEMONTID:0001819,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEMONTID:0001373,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEMONTID:0001149,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEMONTID:0001165,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEMONTID:0003098,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEMONTID:0001467,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEMONTID:0003100,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEBI:22324,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEBI:38329,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEMONTID:0001092,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEBI:5653,0.0,0.007630939993062782,-0.007630939993062782,0.3536797623066119,0.5520374609025156,0.9059691280103913
CHEBI:24780,0.043478260869565216,0.06520985084980922,-0.021731589980244007,0.35250007794671956,0.5527012970836341,0.9059691280103913
CHEMONTID:0003487,0.021739130434782608,0.03850156087408949,-0.016762430439306884,0.34593217175126306,0.5564249111179251,0.9059691280103913
CHEMONTID:0001350,0.021739130434782608,0.012140131807145335,0.009598998627637273,0.34365508186412613,0.5577269992850434,0.9059691280103913
CHEMONTID:0000133,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEMONTID:0002319,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEBI:21731,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEMONTID:0000301,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEBI:17102,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEMONTID:0000111,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEMONTID:0002203,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEBI:38298,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEMONTID:0003568,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEMONTID:0001908,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEMONTID:0000296,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEMONTID:0001179,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEBI:55373,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEBI:33551,0.0,0.007284079084287201,-0.007284079084287201,0.337487314766971,0.5612831946446939,0.9059691280103913
CHEMONTID:0000261,0.021739130434782608,0.037807839056538325,-0.016068708621755717,0.3234417186484699,0.5695466023751358,0.9059691280103913
CHEBI:22951,0.0,0.00693721817551162,-0.00693721817551162,0.32130599988290914,0.5708238419615338,0.9059691280103913
CHEBI:25707,0.0,0.00693721817551162,-0.00693721817551162,0.32130599988290914,0.5708238419615338,0.9059691280103913
CHEMONTID:0002359,0.0,0.00693721817551162,-0.00693721817551162,0.32130599988290914,0.5708238419615338,0.9059691280103913
