,Feature,Importance
30,CHEMONTID:0002341,1.5409032652898e-05
319,CHEBI:18133,1.5317568224265084e-05
371,CHEMONTID:0003862,1.277876599206553e-05
1083,CHEMONTID:0001694,1.2771135098945637e-05
139,CHEBI:35338,1.0301003414940209e-05
324,CHEMONTID:0001498,9.923904932759787e-06
177,CHEMONTID:0003152,8.059280613719199e-06
64,CHEBI:35681,7.174149734423244e-06
127,CHEMONTID:0000195,6.796310251562384e-06
1591,CHEMONTID:0004749,5.734547531017215e-06
418,CHEBI:26455,4.623416412363044e-06
58,CHEMONTID:0003137,4.395702559728471e-06
77,CHEBI:32952,4.279605250615627e-06
481,CHEMONTID:0000294,3.443368084440447e-06
199,CHEMONTID:0001658,3.0510974785514636e-06
134,CHEMONTID:0001516,2.559447744301844e-06
212,CHEBI:68452,1.4764387564398593e-06
390,CHEMONTID:0003260,1.3413921579713513e-06
219,CHEMONTID:0000099,1.2921335898511125e-06
397,CHEBI:26407,1.2216300261232507e-06
161,CHEMONTID:0000347,9.591911518788412e-07
150,CHEMONTID:0000013,8.753322922860532e-07
383,CHEMONTID:0002010,8.067818545780036e-07
184,CHEBI:38314,7.691271227793355e-07
149,CHEMONTID:0000265,6.19014342437868e-07
1303,CHEBI:24302,4.27935668281848e-07
213,CHEBI:24469,3.56598621945027e-07
222,CHEMONTID:0001027,2.975798838900534e-07
60,CHEBI:24400,9.682587514474801e-08
398,CHEBI:2571,7.281722479300379e-08
348,CHEMONTID:0003482,5.934940688808333e-08
917,CHEMONTID:0001542,5.7094239011953284e-08
96,CHEMONTID:0001656,1.9197080904144412e-09
1581,CHEBI:28384,0.0
1638,CHEMONTID:0000460,0.0
1651,CHEBI:39268,0.0
1650,CHEMONTID:0004794,0.0
